startup_id,startup_name,short_description,detailed_description,sector,sub_sectors,primary_technologies,secondary_technologies,years_of_operation,years_of_relevant_experience,team_size,team_capabilities,founder_experience_years,technical_team_percentage,annual_revenue,gross_margin_percentage,funding_stage,funding_amount,startup_stage,certifications,previous_government_projects,previous_enterprise_projects,successful_deployments,prototype_readiness,production_readiness,scalability_level,geographic_presence,headquarters_city,operating_states,preferred_deployment_locations,estimated_deployment_time_months,compliance_capability,support_capability,eligibility_status,capability_profile
e0b89025-3c5c-47b7-81b8-5297f5c89d5a,Contractor-Madan,"Disaster Management startup focusing on Drones, Satellite Imaging, IoT","Contractor-Madan specializes in Drones, Satellite Imaging, IoT combined with innovative software to solve disaster management challenges.",Disaster Management,['Infrastructure'],"['Drones', 'Satellite Imaging', 'IoT']",['IoT'],8,8,46,Average,20,76,26600000,32,Seed,13000000,Mature,['SOC 2'],5,5,4,True,True,Low,National,Kochi,"['Gujarat', 'Karnataka', 'Delhi']",Hyderabad,10,Basic,24x7,Complete,established_weak_relevance
f36e9231-4b2c-43b3-bc67-475cd603fca5,Sandal-Parmer,"Rural Development startup focusing on IoT, Mobile Tech, Renewable Tech","We provide end-to-end rural development services powered by IoT, Mobile Tech, Renewable Tech and a strong team of experts.",Rural Development,[],"['IoT', 'Mobile Tech', 'Renewable Tech']",[],3,0,2,Average,22,60,15800000,14,Seed,3000000,Growth,['ISO 27001'],4,20,6,True,True,High,Local,Patna,['Telangana'],Patna,11,Comprehensive,8x5,Complete,strong_tech_geo_mismatch
076bb4ab-4a81-49e7-831b-f1ef1bd4610e,Karpe-Raja,"Education startup focusing on VR/AR, NLP","Karpe-Raja specializes in VR/AR, NLP combined with innovative software to solve education challenges.",Education,[],"['VR/AR', 'NLP']",[],8,1,4,Specialized,15,71,45900000,26,Series B,14000000,Early Revenue,['CMMI'],0,10,9,True,True,High,National,Jaipur,"['UP', 'West Bengal', 'Kerala', 'Maharashtra']",Pan India,1,Advanced,8x5,Complete,excellent_tech_excellent_exp
b2ddf398-b5a2-4ecf-84be-a7543bf5b570,"Talwar, Prabhakar and Bava","Cybersecurity startup focusing on Blockchain, Threat Detection, Cryptography","Talwar, Prabhakar and Bava specializes in Blockchain, Threat Detection, Cryptography combined with innovative software to solve cybersecurity challenges.",Cybersecurity,[],"['Blockchain', 'Threat Detection', 'Cryptography']",[],14,13,13,Specialized,18,61,25700000,51,Series B,0,Mature,"['ISO 27001', 'None']",3,8,14,True,True,Low,National,Nagpur,"['Gujarat', 'Telangana', 'West Bengal']",Pan India,8,Comprehensive,24x7,Complete,established_weak_relevance
0659e776-0766-434b-ad31-6eff0218b319,Setty Ltd,"Environment startup focusing on IoT, Sensors, Data Analytics","We provide end-to-end environment services powered by IoT, Sensors, Data Analytics and a strong team of experts.",Environment,['Disaster Management'],"['IoT', 'Sensors', 'Data Analytics']",['Satellite Imaging'],13,11,36,Strong,15,87,23400000,16,Series C,16000000,Mature,"['SOC 2', 'None']",2,4,12,True,True,High,Local,Guwahati,"['UP', 'Telangana']",Pan India,12,Comprehensive,24x7,Complete,highly_specialized
cd10ef1b-642d-476b-9bcc-bf64a55f9a48,"Chacko, Patel and Sama","Environment startup focusing on Sensors, Satellite Imaging","We provide end-to-end environment services powered by Sensors, Satellite Imaging and a strong team of experts.",Environment,[],"['Sensors', 'Satellite Imaging']",[],6,1,14,Specialized,22,30,17100000,59,Seed,2000000,Growth,"['None', 'SOC 2']",4,11,2,True,True,Low,Regional,Patna,"['Maharashtra', 'Telangana']",Visakhapatnam,3,Comprehensive,Community,Complete,excellent_tech_excellent_exp
2eb276f9-7219-4e40-83d7-c7dc6e9b5272,"Gara, Apte and Grewal","FinTech startup focusing on Data Analytics, Blockchain","We provide end-to-end fintech services powered by Data Analytics, Blockchain and a strong team of experts.",FinTech,[],"['Data Analytics', 'Blockchain']",[],3,1,197,Strong,25,37,28400000,12,Series B,0,Mature,"['CMMI', 'ISO 27001']",2,5,1,True,False,Medium,National,Hyderabad,['West Bengal'],Pan India,5,Basic,8x5,Complete,excellent_tech_low_exp
63ead26f-7110-4a05-9216-6cebfa8c357b,"Varkey, Sachar and Peri","Governance startup focusing on Blockchain, Data Analytics, OCR","We build Blockchain, Data Analytics, OCR systems for governance applications, delivering scalable solutions and intelligent integration.",Governance,"['Tourism', 'FinTech']","['Blockchain', 'Data Analytics', 'OCR']","['NLP', 'Data Analytics']",7,1,2,Specialized,22,33,47400000,10,Bootstrapped,15000000,Mature,"['ISO 27001', 'None']",1,0,11,True,True,Low,Local,Lucknow,"['West Bengal', 'Telangana', 'Gujarat']",Pan India,12,Comprehensive,Community,Complete,excellent_tech_excellent_exp
b160af42-169b-4e83-98be-ab0d7f15cd5b,Anand Inc,Defence startup focusing on Computer Vision,Anand Inc specializes in Computer Vision combined with innovative software to solve defence challenges.,Defence,[],['Computer Vision'],[],11,2,33,Specialized,17,50,34500000,52,Series C,14000000,Early Revenue,"['SOC 2', 'CMMI']",1,12,8,True,True,High,National,New Delhi,['Tamil Nadu'],Mumbai,5,Basic,24x7,Complete,highly_specialized
ecc7d28f-aa67-49a2-9978-e391762b457d,Choudhary Group,Transportation startup focusing on Computer Vision,We provide end-to-end transportation services powered by Computer Vision and a strong team of experts.,Transportation,['Water Management'],['Computer Vision'],['IoT'],14,12,39,Specialized,15,77,29300000,67,Series B,0,Mature,"['None', 'SOC 2']",0,14,9,True,True,High,National,Pune,"['UP', 'Tamil Nadu', 'West Bengal']",Coimbatore,9,Comprehensive,8x5,Complete,established_weak_relevance
517c9076-a4a5-41c3-8a47-5968d681e23b,"Prasad, Nadkarni and Mahajan","Environment startup focusing on Sensors, IoT, Satellite Imaging","An innovative startup leveraging Sensors, IoT, Satellite Imaging to revolutionize environment operations.",Environment,['Tourism'],"['Sensors', 'IoT', 'Satellite Imaging']",['NLP'],14,12,7,Average,18,46,37600000,15,Series A,0,Mature,"['SOC 2', 'ISO 27001']",2,11,7,True,True,Medium,Local,Kochi,['Maharashtra'],Pan India,12,Basic,Community,Complete,strong_tech_geo_mismatch
f0707f93-3550-48c0-b628-b2c7ce1512e2,Bassi-Pillai,"Logistics startup focusing on Blockchain, IoT, Predictive Analytics","We build Blockchain, IoT, Predictive Analytics systems for logistics applications, delivering scalable solutions and intelligent integration.",Logistics,['Agriculture'],"['Blockchain', 'IoT', 'Predictive Analytics']",['Drones'],1,1,7,Specialized,22,43,42300000,62,Bootstrapped,14000000,MVP,"['ISO 27001', 'CMMI']",1,4,13,False,True,Medium,National,Bhubaneswar,"['Karnataka', 'Gujarat']",Jaipur,9,Basic,Community,Complete,excellent_tech_low_exp
f6451b62-2e8a-489e-9095-8c5b05f0d43b,Venkatesh-Pillai,Logistics startup focusing on IoT,An innovative startup leveraging IoT to revolutionize logistics operations.,Logistics,['Infrastructure'],['IoT'],['Predictive Maintenance'],14,12,115,Average,14,48,14300000,67,Seed,18000000,MVP,"['ISO 27001', 'SOC 2']",5,17,8,True,True,High,Regional,New Delhi,['Tamil Nadu'],Pan India,8,Basic,24x7,Complete,multi_sector
f9944a96-b4a7-40a4-b001-f10d2a1b6b95,Narula Ltd,"Waste Management startup focusing on Sensors, Computer Vision","We provide end-to-end waste management services powered by Sensors, Computer Vision and a strong team of experts.",Waste Management,"['Healthcare', 'Environment']","['Sensors', 'Computer Vision']","['Computer Vision', 'Satellite Imaging']",8,6,166,Average,17,47,26800000,69,Series A,16000000,Early Revenue,"['None', 'ISO 27001']",1,8,0,True,True,Low,National,Delhi,"['Kerala', 'Karnataka']",Nashik,10,Advanced,8x5,Complete,multi_sector
c5cb932c-ad37-4d39-b702-1c78a61aa7f1,Mand Ltd,"Rural Development startup focusing on Mobile Tech, Renewable Tech, Data Analytics","We provide end-to-end rural development services powered by Mobile Tech, Renewable Tech, Data Analytics and a strong team of experts.",Rural Development,['Agriculture'],"['Mobile Tech', 'Renewable Tech', 'Data Analytics']",['IoT'],9,9,17,Specialized,16,57,14600000,47,Series A,13000000,Prototype,['None'],3,17,12,True,True,Low,National,Delhi,"['Karnataka', 'West Bengal']",Bengaluru,6,Comprehensive,24x7,Complete,multi_sector
84c317fe-b21a-47c9-89a8-6aed0f134725,Walla-Dara,"Logistics startup focusing on IoT, Route Optimization","We build IoT, Route Optimization systems for logistics applications, delivering scalable solutions and intelligent integration.",Logistics,[],"['IoT', 'Route Optimization']",[],7,0,165,Strong,21,73,12300000,41,Seed,20000000,Growth,['CMMI'],5,20,5,True,True,Medium,Regional,Kochi,"['Kerala', 'Delhi', 'UP']",Pan India,3,Comprehensive,8x5,Complete,strong_tech_geo_mismatch
244fd8a5-24d5-4d35-9d5f-ae08076045ca,"Misra, Mittal and Karpe","Transportation startup focusing on IoT, Computer Vision, Predictive Maintenance","We provide end-to-end transportation services powered by IoT, Computer Vision, Predictive Maintenance and a strong team of experts.",Transportation,"['Smart City', 'Disaster Management']","['IoT', 'Computer Vision', 'Predictive Maintenance']","['Computer Vision', 'IoT']",7,1,138,Average,14,52,16900000,75,Series B,10000000,Early Revenue,['ISO 27001'],1,20,5,True,True,Medium,Local,Mumbai,"['UP', 'Kerala']",Pan India,6,Comprehensive,24x7,Complete,multi_sector
490d8117-301b-4e32-bbe5-2c69369c5e03,"Konda, Samra and Bandi","Public Safety startup focusing on IoT, Predictive Analytics","We provide end-to-end public safety services powered by IoT, Predictive Analytics and a strong team of experts.",Public Safety,"['Skill Development', 'Logistics']","['IoT', 'Predictive Analytics']","['NLP', 'Blockchain']",3,0,7,Strong,8,43,42900000,31,Seed,0,MVP,"['CMMI', 'None']",3,9,4,True,False,High,Regional,Kolkata,"['Telangana', 'Kerala', 'Tamil Nadu', 'Gujarat']",Surat,3,Advanced,8x5,Complete,excellent_tech_low_exp
abbaf12e-a279-4b98-9aaf-0f4eb2ddafc7,Jayaraman PLC,Logistics startup focusing on IoT,"We build IoT systems for logistics applications, delivering scalable solutions and intelligent integration.",Logistics,['Public Safety'],['IoT'],['IoT'],1,1,45,Average,6,72,49600000,20,Series C,7000000,MVP,"['None', 'CMMI']",5,11,15,True,False,Medium,Local,Noida,"['West Bengal', 'UP']",Pan India,1,Advanced,24x7,Complete,highly_specialized
423f233f-d2a1-4ec3-a27b-e84dae7f6dc0,Mall-Sane,"Transportation startup focusing on Predictive Maintenance, Route Optimization","We build Predictive Maintenance, Route Optimization systems for transportation applications, delivering scalable solutions and intelligent integration.",Transportation,['Logistics'],"['Predictive Maintenance', 'Route Optimization']",['Route Optimization'],3,3,5,Average,25,40,17600000,67,Series A,1000000,MVP,"['None', 'SOC 2']",2,13,7,True,False,Medium,National,Pune,"['Maharashtra', 'UP', 'Delhi']",Pan India,6,Comprehensive,24x7,Complete,multi_sector
e2ea4070-5d0c-4685-b89f-e85e0e353d09,Nair Ltd,Water Management startup focusing on Machine Learning,We provide end-to-end water management services powered by Machine Learning and a strong team of experts.,Water Management,['Rural Development'],['Machine Learning'],['Data Analytics'],7,0,181,Specialized,14,43,38200000,65,Seed,5000000,Mature,['SOC 2'],2,17,10,True,True,Medium,National,Kochi,"['Karnataka', 'UP', 'Gujarat', 'Delhi']",Pan India,11,Comprehensive,24x7,Complete,strong_tech_geo_mismatch
fbe1287f-fceb-4ccb-ab3a-80c470713b70,"Arora, Sule and Srinivas",Waste Management startup focusing on Route Optimization,"Arora, Sule and Srinivas specializes in Route Optimization combined with innovative software to solve waste management challenges.",Waste Management,"['Tourism', 'Environment']",['Route Optimization'],"['Mobile Tech', 'Sensors']",1,1,192,Specialized,2,44,3000000,20,Seed,18000000,Mature,['ISO 27001'],1,16,15,True,False,Low,National,Gurugram,"['Gujarat', 'Kerala']",Pan India,6,Comprehensive,8x5,Complete,early_stage_excellent_prototype
36b20074-1180-4410-9ae7-7baffa3aef1d,"Aggarwal, Mital and Palan","Healthcare startup focusing on Computer Vision, NLP","We provide end-to-end healthcare services powered by Computer Vision, NLP and a strong team of experts.",Healthcare,"['Smart City', 'Education']","['Computer Vision', 'NLP']","['Machine Learning', 'Data Analytics']",14,12,30,Strong,22,79,6600000,67,Series B,2000000,Early Revenue,"['None', 'CMMI']",3,19,11,True,True,Medium,National,Patna,"['Gujarat', 'West Bengal', 'Telangana']",Patna,10,Comprehensive,24x7,Complete,excellent_tech_excellent_exp
ef8547c4-729b-445d-b2ec-f8dfcdd6eae2,Sinha Inc,"FinTech startup focusing on Data Analytics, AI","An innovative startup leveraging Data Analytics, AI to revolutionize fintech operations.",FinTech,[],"['Data Analytics', 'AI']",[],2,0,194,Average,4,65,15300000,75,Seed,19000000,Early Revenue,['None'],1,11,4,True,False,High,National,Nagpur,"['Maharashtra', 'Kerala']",Nagpur,2,Basic,Community,Complete,excellent_tech_low_exp
89344834-1ae9-4789-8c87-91a3032c57af,Sha-Patil,"Defence startup focusing on Cybersecurity, AI","We provide end-to-end defence services powered by Cybersecurity, AI and a strong team of experts.",Defence,[],"['Cybersecurity', 'AI']",[],5,5,6,Specialized,17,78,2000000,27,Series C,8000000,Growth,['ISO 27001'],4,17,4,True,True,Medium,Local,Noida,"['Delhi', 'Telangana', 'Gujarat']",Pan India,12,Advanced,24x7,Complete,strong_sector_weak_scale
ff98b0c7-7413-4f67-a14f-263813967364,Mohanty-Mohanty,Smart City startup focusing on Data Analytics,An innovative startup leveraging Data Analytics to revolutionize smart city operations.,Smart City,"['Defence', 'Tourism']",['Data Analytics'],"['Mobile Tech', 'Drones']",3,0,95,Average,21,50,18500000,31,Series C,18000000,Prototype,['None'],3,19,8,True,True,Low,National,Gurugram,"['Gujarat', 'Tamil Nadu']",Pan India,2,Comprehensive,Community,Complete,excellent_tech_low_exp
e355b826-b581-47c2-b131-7ce1b06459b3,Hans Group,Agriculture startup focusing on Satellite Imaging,Hans Group specializes in Satellite Imaging combined with innovative software to solve agriculture challenges.,Agriculture,[],['Satellite Imaging'],[],2,2,178,Specialized,23,69,3500000,35,Series B,5000000,Growth,"['CMMI', 'ISO 27001']",1,15,7,False,True,Low,Local,Delhi,['Telangana'],Pan India,12,Comprehensive,8x5,Complete,early_stage_excellent_prototype
6b312452-9954-40cb-a5b4-af8ad37f776f,Trivedi-Chaudhuri,Logistics startup focusing on Route Optimization,"We build Route Optimization systems for logistics applications, delivering scalable solutions and intelligent integration.",Logistics,[],['Route Optimization'],[],2,1,6,Specialized,14,73,26900000,16,Series B,9000000,Early Revenue,['SOC 2'],0,18,3,True,True,Low,National,Noida,"['Gujarat', 'Kerala']",Pan India,2,Advanced,8x5,Incomplete,incomplete_eligibility
783925f2-4c8d-4867-93ef-b841ace7f7d8,Randhawa and Sons,"Renewable Energy startup focusing on Predictive Analytics, IoT","We build Predictive Analytics, IoT systems for renewable energy applications, delivering scalable solutions and intelligent integration.",Renewable Energy,['Public Safety'],"['Predictive Analytics', 'IoT']",['Computer Vision'],15,15,105,Specialized,22,48,46100000,21,Bootstrapped,10000000,Prototype,['SOC 2'],5,6,5,True,True,Low,Local,Chennai,"['Gujarat', 'Kerala', 'Karnataka']",Pan India,5,Comprehensive,24x7,Complete,multi_sector
60317d09-3deb-4dd5-b21c-8ea987a2bb60,"Krishnamurthy, Batta and Naik","Public Safety startup focusing on Biometrics, IoT, Predictive Analytics","Krishnamurthy, Batta and Naik specializes in Biometrics, IoT, Predictive Analytics combined with innovative software to solve public safety challenges.",Public Safety,['Healthcare'],"['Biometrics', 'IoT', 'Predictive Analytics']",['Computer Vision'],11,11,9,Specialized,18,71,20100000,13,Series C,2000000,Prototype,['None'],5,14,0,True,True,Low,National,Guwahati,"['Delhi', 'Karnataka', 'UP', 'Kerala']",Pan India,1,Advanced,Community,Complete,established_weak_relevance
afa4e193-0f75-45f1-aabf-cf2b7ff3b475,"Dhar, Wali and Borah","Skill Development startup focusing on Recommendation Systems, NLP, VR/AR","We build Recommendation Systems, NLP, VR/AR systems for skill development applications, delivering scalable solutions and intelligent integration.",Skill Development,['Public Safety'],"['Recommendation Systems', 'NLP', 'VR/AR']",['IoT'],13,3,5,Strong,22,61,5500000,50,Bootstrapped,8000000,Prototype,"['SOC 2', 'ISO 27001']",1,6,9,True,True,Low,Local,Visakhapatnam,"['Gujarat', 'West Bengal', 'Telangana', 'Kerala']",Pan India,10,Comprehensive,8x5,Complete,highly_specialized
e56a208d-5ea6-4cc3-89c3-0501a7cbc1a6,Bose LLC,"Renewable Energy startup focusing on Predictive Analytics, Smart Grids, IoT","We build Predictive Analytics, Smart Grids, IoT systems for renewable energy applications, delivering scalable solutions and intelligent integration.",Renewable Energy,['Waste Management'],"['Predictive Analytics', 'Smart Grids', 'IoT']",['Sensors'],2,2,145,Strong,21,79,18200000,50,Bootstrapped,18000000,Growth,['SOC 2'],2,16,5,True,False,Medium,National,Kolkata,"['UP', 'West Bengal']",Noida,10,Comprehensive,8x5,Complete,early_stage_excellent_prototype
b051a780-4e07-4cba-8c97-fe5127fe5e52,Krishna-Kala,"Cybersecurity startup focusing on Threat Detection, Blockchain, Network Security","We provide end-to-end cybersecurity services powered by Threat Detection, Blockchain, Network Security and a strong team of experts.",Cybersecurity,[],"['Threat Detection', 'Blockchain', 'Network Security']",[],12,3,26,Average,20,57,15900000,62,Series B,8000000,Prototype,"['SOC 2', 'CMMI']",0,4,1,True,True,Medium,Local,Hyderabad,"['Gujarat', 'UP', 'Maharashtra', 'Tamil Nadu']",Kochi,7,Basic,8x5,Complete,multi_sector
ebb05413-ef97-4cc9-8a6e-1846b244c1b9,Sundaram PLC,"Environment startup focusing on Sensors, IoT","We build Sensors, IoT systems for environment applications, delivering scalable solutions and intelligent integration.",Environment,['Logistics'],"['Sensors', 'IoT']",['Route Optimization'],2,2,26,Specialized,11,75,9100000,79,Seed,12000000,Prototype,['CMMI'],4,12,3,True,False,Medium,Local,Noida,"['Maharashtra', 'UP', 'Tamil Nadu', 'Kerala']",New Delhi,12,Comprehensive,8x5,Complete,highly_specialized
b7897880-028f-4008-b145-0365d007be7e,Chandra and Sons,"Waste Management startup focusing on Computer Vision, Sensors, Route Optimization","We build Computer Vision, Sensors, Route Optimization systems for waste management applications, delivering scalable solutions and intelligent integration.",Waste Management,[],"['Computer Vision', 'Sensors', 'Route Optimization']",[],12,12,4,Average,24,31,25500000,67,Seed,9000000,Early Revenue,"['None', 'SOC 2']",4,11,13,True,True,Medium,Local,Bengaluru,"['Karnataka', 'Maharashtra']",Mumbai,11,Basic,8x5,Complete,established_weak_relevance
d849c349-c957-4fff-a2f8-c2b4505d16ff,Sule-Om,Disaster Management startup focusing on IoT,We provide end-to-end disaster management services powered by IoT and a strong team of experts.,Disaster Management,[],['IoT'],[],3,1,82,Specialized,10,64,38000000,36,Series A,1000000,Mature,"['CMMI', 'ISO 27001']",4,6,8,True,True,High,National,Patna,['Kerala'],Surat,1,Comprehensive,8x5,Complete,excellent_tech_low_exp
eedea1cc-9294-4e84-973f-762c519899f6,Shankar-Hayer,"Agriculture startup focusing on Satellite Imaging, Computer Vision","We provide end-to-end agriculture services powered by Satellite Imaging, Computer Vision and a strong team of experts.",Agriculture,[],"['Satellite Imaging', 'Computer Vision']",[],4,2,114,Strong,4,74,9600000,70,Series B,5000000,Growth,"['None', 'CMMI']",0,9,5,True,False,Medium,Regional,Guwahati,"['Kerala', 'Gujarat', 'Telangana', 'Maharashtra']",Mumbai,12,Comprehensive,24x7,Complete,strong_tech_geo_mismatch
c3f4e71c-b7a1-444a-9b76-6f84f21b4d0c,Kala Group,"Governance startup focusing on Machine Learning, OCR","An innovative startup leveraging Machine Learning, OCR to revolutionize governance operations.",Governance,[],"['Machine Learning', 'OCR']",[],3,1,156,Average,21,72,10400000,44,Series A,10000000,Mature,['SOC 2'],2,3,13,True,True,High,Local,New Delhi,"['Tamil Nadu', 'West Bengal', 'Gujarat', 'Karnataka']",Pan India,1,Basic,24x7,Complete,excellent_tech_low_exp
5e179167-367f-421f-a9e8-699a1e000e74,"Contractor, Modi and Ramaswamy",Smart City startup focusing on IoT,An innovative startup leveraging IoT to revolutionize smart city operations.,Smart City,['Infrastructure'],['IoT'],['Computer Vision'],11,10,7,Specialized,15,35,2000000,44,Series A,5000000,MVP,"['None', 'ISO 27001']",4,6,6,True,True,Medium,Local,Surat,"['Gujarat', 'Kerala', 'UP', 'Delhi']",Pan India,11,Basic,8x5,Complete,strong_sector_weak_scale
9f5e1dfa-14c2-490d-8572-6a39121253e8,Pall-Buch,"Cybersecurity startup focusing on AI, Cryptography","An innovative startup leveraging AI, Cryptography to revolutionize cybersecurity operations.",Cybersecurity,['Waste Management'],"['AI', 'Cryptography']",['Route Optimization'],3,1,7,Strong,3,61,49100000,14,Series C,3000000,Prototype,"['ISO 27001', 'CMMI']",2,12,8,True,False,Medium,National,Nagpur,['Maharashtra'],Pan India,1,Comprehensive,24x7,Complete,excellent_tech_low_exp
a260dacc-ac37-4e54-ac05-f80b45c60eb6,Comar PLC,"FinTech startup focusing on Data Analytics, NLP, Blockchain","We provide end-to-end fintech services powered by Data Analytics, NLP, Blockchain and a strong team of experts.",FinTech,['Defence'],"['Data Analytics', 'NLP', 'Blockchain']",['Robotics'],15,10,177,Average,15,33,49600000,47,Series B,17000000,Mature,['SOC 2'],2,7,5,True,True,Medium,Local,New Delhi,['UP'],Pan India,3,Advanced,24x7,Complete,highly_specialized
aa7d3b8d-9e11-4b0a-b196-b4833ebefe40,"Borra, Chad and Sachar","Tourism startup focusing on Recommendation Systems, NLP, VR/AR","An innovative startup leveraging Recommendation Systems, NLP, VR/AR to revolutionize tourism operations.",Tourism,"['Healthcare', 'Governance']","['Recommendation Systems', 'NLP', 'VR/AR']","['Computer Vision', 'Data Analytics']",2,2,105,Average,23,63,3200000,62,Seed,3000000,Prototype,['SOC 2'],5,15,0,True,False,Low,Local,Bhubaneswar,['UP'],Nagpur,12,Comprehensive,24x7,Complete,early_stage_excellent_prototype
48612ec6-2baa-4bd3-945d-c2b8229d58fa,"Rana, Bala and Srivastava",Tourism startup focusing on VR/AR,We provide end-to-end tourism services powered by VR/AR and a strong team of experts.,Tourism,[],['VR/AR'],[],8,0,119,Average,17,64,30400000,29,Series B,13000000,MVP,"['None', 'ISO 27001']",3,9,8,True,True,Medium,Regional,Jaipur,"['Telangana', 'Kerala', 'Delhi', 'West Bengal']",Lucknow,2,Comprehensive,Community,Complete,strong_tech_geo_mismatch
9e791f2e-a389-4bd3-8136-3bb731c69fda,Parekh LLC,"Defence startup focusing on Cybersecurity, AI, Drones","Parekh LLC specializes in Cybersecurity, AI, Drones combined with innovative software to solve defence challenges.",Defence,"['Education', 'Rural Development']","['Cybersecurity', 'AI', 'Drones']","['IoT', 'Machine Learning']",10,10,22,Average,17,33,9500000,65,Seed,4000000,Growth,"['None', 'ISO 27001']",2,14,7,True,True,Low,Local,Guwahati,['West Bengal'],Visakhapatnam,1,Comprehensive,24x7,Complete,high_exp_weak_tech
f37e2c4e-b289-45c9-b9f8-4a8a29e9d532,"Anne, Lal and Arya","Renewable Energy startup focusing on Smart Grids, Predictive Analytics","We provide end-to-end renewable energy services powered by Smart Grids, Predictive Analytics and a strong team of experts.",Renewable Energy,['Agriculture'],"['Smart Grids', 'Predictive Analytics']",['IoT'],13,11,8,Specialized,22,67,28500000,35,Bootstrapped,1000000,Early Revenue,['CMMI'],5,13,6,True,True,Low,Local,Bhubaneswar,"['Delhi', 'UP', 'Telangana', 'Maharashtra']",Delhi,12,Advanced,8x5,Complete,high_exp_weak_tech
8d7cffff-ca8b-4f14-851d-9c11fa12f5fc,"Pradhan, Dass and Hora","Logistics startup focusing on IoT, Route Optimization","We provide end-to-end logistics services powered by IoT, Route Optimization and a strong team of experts.",Logistics,[],"['IoT', 'Route Optimization']",[],1,0,4,Specialized,23,75,41400000,39,Bootstrapped,0,Mature,"['SOC 2', 'None']",1,8,1,True,False,Low,Regional,Noida,"['Delhi', 'UP']",Pan India,11,Comprehensive,Community,Complete,excellent_tech_low_exp
f714165c-b4c8-49ef-a490-c95c33df0efd,Wadhwa LLC,"Logistics startup focusing on Blockchain, IoT, Predictive Analytics","Wadhwa LLC specializes in Blockchain, IoT, Predictive Analytics combined with innovative software to solve logistics challenges.",Logistics,[],"['Blockchain', 'IoT', 'Predictive Analytics']",[],11,1,174,Average,12,67,13700000,69,Series C,20000000,Early Revenue,['CMMI'],3,18,12,True,True,High,Local,Nagpur,"['Tamil Nadu', 'Gujarat', 'Kerala', 'West Bengal']",Lucknow,5,Comprehensive,Community,Complete,excellent_tech_excellent_exp
67ceb51b-dd52-42aa-a57a-efa44de2cdb4,Buch LLC,"Cybersecurity startup focusing on Cryptography, Network Security","We provide end-to-end cybersecurity services powered by Cryptography, Network Security and a strong team of experts.",Cybersecurity,[],"['Cryptography', 'Network Security']",[],8,2,28,Strong,21,63,36500000,28,Series C,11000000,Mature,['None'],5,4,6,True,True,High,National,Pune,"['West Bengal', 'UP']",Pan India,11,Basic,8x5,Complete,strong_sector_weak_scale
9e58f728-7fdf-4330-b7c5-4b7492410afc,"Mani, Gokhale and Issac",FinTech startup focusing on AI,"We build AI systems for fintech applications, delivering scalable solutions and intelligent integration.",FinTech,[],['AI'],[],13,12,198,Strong,18,30,39900000,20,Series B,13000000,Growth,"['ISO 27001', 'SOC 2']",5,14,7,True,True,Medium,Regional,Indore,"['Maharashtra', 'Tamil Nadu', 'Kerala', 'West Bengal']",Patna,4,Basic,Community,Complete,established_weak_relevance
dc5b409f-6426-423e-9acf-ed9361e6abc4,"Ramanathan, Kara and Pall",Tourism startup focusing on VR/AR,An innovative startup leveraging VR/AR to revolutionize tourism operations.,Tourism,['Skill Development'],['VR/AR'],['NLP'],10,10,29,Specialized,22,45,5200000,51,Series B,9000000,MVP,"['SOC 2', 'None']",4,8,10,True,True,High,Regional,Bengaluru,"['UP', 'Gujarat']",Jaipur,7,Advanced,24x7,Complete,established_weak_relevance
c5b876ea-d566-4609-9e2d-1ed305aa86fb,Narula and Sons,FinTech startup focusing on NLP,Narula and Sons specializes in NLP combined with innovative software to solve fintech challenges.,FinTech,[],['NLP'],[],1,0,5,Average,22,54,37600000,69,Seed,5000000,Early Revenue,"['CMMI', 'ISO 27001']",5,5,5,True,False,High,Regional,Chennai,"['Maharashtra', 'Kerala']",Surat,1,Basic,Community,Complete,excellent_tech_low_exp
300849d6-b352-40cc-9da4-bc715fe6e98c,Rattan Ltd,"Education startup focusing on NLP, VR/AR, Machine Learning","Rattan Ltd specializes in NLP, VR/AR, Machine Learning combined with innovative software to solve education challenges.",Education,[],"['NLP', 'VR/AR', 'Machine Learning']",[],7,0,23,Specialized,22,62,15500000,67,Series A,19000000,Early Revenue,"['ISO 27001', 'SOC 2']",3,1,0,True,True,High,Local,Bhubaneswar,['Kerala'],Ahmedabad,11,Comprehensive,8x5,Complete,strong_tech_geo_mismatch
eab2e826-3011-47ba-be4b-782c016227b3,Srinivasan PLC,"Smart City startup focusing on IoT, Edge Computing","We build IoT, Edge Computing systems for smart city applications, delivering scalable solutions and intelligent integration.",Smart City,['FinTech'],"['IoT', 'Edge Computing']",['Data Analytics'],7,6,6,Specialized,17,38,27600000,66,Series C,18000000,Prototype,"['CMMI', 'SOC 2']",2,2,6,True,True,Medium,National,Ahmedabad,"['West Bengal', 'Maharashtra', 'Tamil Nadu', 'Kerala']",Pan India,8,Advanced,8x5,Complete,strong_sector_weak_scale
